NSG 49	Describe the scope of practice for the Licensed Vocational Nurse.
NSG 50	Describe the legal requirements pertaining to starting and/or superimposing intravenous fluids and withdrawing blood as defined by Title 16.
NSG 50	Explain the rationale for initiation of an intravenous infusion, a blood infusion, and a blood component infusion.
NSG 50	Differentiate types of parenteral fluids and correlate each with fluid nd electrolyte imbalances, identifying clinical manifestations associated with fluid and electrolyte imbalance.
NSG 50	Correlate the relevant anatomy and physiology of criteria for selection of venipuncture or skin puncture sites, identifying appropriate devices and use of each.
NSG 50	Explain the safety precautions utilized when administering intravenous therapy, blood, blood components, and for withdrawing blood.
NSG 50	Identify potential complications (local and systemic) of intravenous therapy, blood infusion, blood component infusion, and blood withdrawal including appropriate nursing observations and preventive measures.
NSG 50	Discuss psychological preparation for a person prior to initiating intravenous therapy and/or blood withdrawal.
NSG 50	Explain appropriate techniques for performing venipuncture (include direct and indirect) and skin puncture, identifying proper equipment for each.
NSG 50	Select appropriate venipuncture and skin puncture equipment and correctly assemble for use.
NSG 50	Perform three (3) successful venipunctures and one (1) successful skin puncture on live subjects utilizing aseptic technique. (Required for certification)
NSG 54	Explain standards of professional practice, including legal and ethical issues.
NSG 54	Demonstrate basic therapeutic communication.
NSG 54	Describe basic physical assessment of the adult patient.
NSG 54	Discuss the steps of the nursing process.
NSG 54	Discuss patient's values, cultural habits, and ethnicity and their effects on delivery of care.
NSG 54	Discuss the roles of each member of the healthcare team.
NSG 54	Discuss cost efficient strategies to delivery nursing care.
NSG 54	Demonstrate use of computer-assisted instruction.
NSG 54	Analyze the scientific basis for nursing practice.
NSG 54	Discuss physiologic health needs of adult patients.
NSG 55	Describe standards of professional practice and define legal, ethical, and regulatory considerations in the delivery of care.
NSG 55	Identify how disease and illness affects the ability to communicate.
NSG 55	Describe how to perform both a comprehensive and focused functional health assessment.
NSG 55	Identify assessment information that can be used to develop a plan of care based on the nursing process.
NSG 55	Describe how to adapt the plan of care to respect cultural values, customs, and habits.
NSG 55	Apply the nursing process to various disease conditions.
NSG 55	Develop an individualized plan of care based on pathophysiological foundation of disease/illness.
NSG 55	Discuss life span considerations, the nursing process and dosage calculation in the administration of medications.
NSG 55	Describe the nursing role in supporting collaboration between professional health care providers, clients and family.
NSG 55	Identify the management strategies necessary to assist clients in maintaining, restoring or promoting health and wellness.
NSG 56	Apply the standards of professional practice, including legal, ethical and regulatory framework to delivery of basic nursing care.
NSG 56	Demonstrate basic therapeutic communication.
NSG 56	Perform basic health assessment.
NSG 56	Apply the steps of the nursing process to delivery of care.
NSG 56	Identify the client’s values, customs, and cultural habits that affect delivery of care.
NSG 56	Collaborate with the members of the healthcare team.
NSG 56	Discuss cost efficient strategies to delivery nursing care.
NSG 56	Demonstrate use of technology in the healthcare environment.
NSG 57	Apply standards of professional practice in the planning of care for specific disease conditions and describe possible legal, ethical and regulatory considerations that apply.
NSG 57	Communicate assessment information and plans of care in a professional manner.
NSG 57	Identify assessment information that can be used to develop a plan of care based on the nursing process.
NSG 57	Develop an individualized plan of care based on the pathophysiological foundation of disease/illness.
NSG 57	Identify the management strategies necessary to assist clients in maintaining, restoring, or promoting health and wellness.
NSG 57	Discuss specific activities taking place in the clinical setting and their application to future nursing care.
NSG 60	Identify principles of effective communication that demonstrate caring, sensitivity, and cultural awareness for clients in maternal-newborn settings and with reproductive system disorders.
NSG 60	Describe the nursing and medical management for clients with reproductive system disorders.
NSG 60	Categorize principles of assessment based on functional health patterns for clients in maternal-newborn settings and with reproductive system disorders.
NSG 60	Utilize critical decision making skills to discuss the health care for clients in maternal-newborn settings and with reproductive system disorders.
NSG 60	Describe caring interventions for clients in maternal-newborn settings and with reproductive system disorders.
NSG 60	List and describe principles of teaching and learning for clients in maternal-newborn settings and with reproductive system disorders.
NSG 60	Describe the nursing and medical management for clients with low risk pregnancy, and labor, and delivery.
NSG 60	Describe the nursing and medical management for clients with high risk pregnancy, and labor, and delivery.
NSG 60	Describe nursing care and medical management for the low and high risk newborn.
NSG 60	Explain cultural care considerations for clients in the maternal-newborn setting, and with reproductive disorders.
NSG 61	Identify the standards of professional practice, including legal, ethical and regulatory framework for administration of medications.
NSG 61	Describe therapeutic communication.
NSG 61	Perform assessments related to medication administration.
NSG 61	Apply the steps of the nursing process in delivery of medications.
NSG 61	Evaluate the client’s values, customs, and cultural habits that affect medication compliance.
NSG 61	Propose patient education strategies related to medication therapy.
NSG 61	Explore cost efficient strategies in the delivery of nursing care related to medication therapy.
NSG 62	Identify principles of effective communication that demonstrate caring, compassion, and cultural awareness.
NSG 62	Discuss care of the perioperative client with acute and chronic disorders emphasizing client education.
NSG 62	Describe the nursing and medical management for clients with oncologic, hematologic, immunologic and diabetic problems.
NSG 62	Discuss principles of assessment based on functional health patterns for clients with oncologic, hematologic, immunologic and diabetic problems.
NSG 62	Utilize critical decision making skills to discuss the health care for clients with oncologic, hematologic, immunologic and diabetic problems.
NSG 62	Describe caring interventions for clients with oncologic, hematologic, immunologic and diabetic problems.
NSG 62	Apply principles of teaching and learning for clients with oncologic, hematologic, immunologic and diabetic problems.
NSG 62	Differentiate between the care for clients with acute and chronic health problems.
NSG 63	Contrast normal growth and development in the newborn, infant, toddler, pre-school, school age and adolescent client.
NSG 63	Describe the nursing and medical management for common newborn and childhood conditions
NSG 63	Discuss nursing care and medical management for common developmental, cardiac, respiratory, gastrointestinal, neurological, musculoskeletal, genitourinary, endocrine, immunologis, neoplastic, integumentary, infectious, mental health, and chromosomal abnormalities in the pediatric population.
NSG 63	Apply principles of assessment based on functional health patterns for clients in the pediatric setting.
NSG 63	Utilize critical decision making skills to discuss the health care for clients in the pediatric setting.
NSG 63	Plan caring, developmentallly appropriate interventions for clients in the pediatric setting.
NSG 63	Prepare patient education tools for children and parents in the pediatric setting.
NSG 63	Create nursing care plans that incorporate principles of communication and cultural care for children and their families.
NSG 64	Demonstrate basic intravenous medication administration skills.
NSG 64	Discuss the steps of the nursing process.
NSG 64	Demonstrate techniques of nursing assessment and documentation.
NSG 64	Compare and contrast the competencies for LVN and RN roles.
NSG 64	Apply concepts of critical thinking to behaviors while participating in high fidelity simulation.
NSG 64	Utilize study skills throughout the course to optimize student success.
NSG 64	Utilize psychomotor skills to complete RN level nursing procedures.
NSG 64	Demonstrate dimensional analysis math computations as they apply to administration of medications.
NSG 65	Demonstrate intermediate level nursing skills focusing on intravenous medication administration, blood product administration and central line management skills.
NSG 65	Apply the nursing process to medical/surgical clients while participating in high fidelity simulation.
NSG 65	Demonstrate techniques of RN level physical assessment and documentation while participating in high fidelity simulation.
NSG 65	Apply concepts of critical thinking to medical/surgical clients while participating in high fidelity simulation.
NSG 65	Compare and contrast the scope of practice and competencies for LVN and RN roles.
NSG 65	Develop intermediate level psychomotor skills applicable to registered nursing practice.
NSG 65	Describe the health care/nursing care needs of adult clients with specific medical-surgical issues including cardiovascular, respiratory, endocrine, and fluid and electrolyte disorders.
NSG 66	Apply standards of professional practice in the clinical setting.
NSG 66	Plan effective therapeutic communication demonstrating caring, sensitivity, and cultural awareness.
NSG 66	Utilize assessment techniques in the collection, analysis and synthesis of relevant client data.
NSG 66	Apply critical thinking skills in the decision making process in order to plan individualized client care.
NSG 66	Provide direct client care based on the nursing process.
NSG 66	Formulate teaching/learning plans in the clinical setting.
NSG 66	Collaborate with the members of the healthcare team.
NSG 66	Choose effective management techniques through planning, organizing, and directing client care.
NSG 67	Utilize nursing assessment skills to formulate nursing diagnoses for clients with acute or chronic health care problems in order to assist clients in maintaining and promoting adaptation.
NSG 67	Describe the pathophysiology, medical diagnosis, and treatment, including pharmacology and nutritional aspects of adult and geriatric clients with acute or chronic health care problems.
NSG 67	Describe nursing interventions and advanced nursing techniques used in the care of clients with acute and chronic health problems.
NSG 67	Describe methods of prevention and early detection used to obtain and maintain health in clients at risk for development of acute or chronic health care problems.
NSG 67	Propose criteria for evaluating effectiveness of nursing interventions and the need for change in the care plan.
NSG 67	Identify and evaluate factors including developmental level, sexuality, and cultural diversity that affect the ability of clients and families to adapt to acute, chronic, and terminal illness and to the health care setting.
NSG 67	Prioritize nursing care based on acuity of client's nursing diagnoses related to adaptation and health.
NSG 67	Describe the professional role of the nurse including collaboration with health care providers, professional communication skills, legal and ethical parameters and client advocacy related to the care of clients with acute and chronic health care problems.
NSG 67	Develop formal and informal teaching plans for clients, staff, and families in order to provide optimal care for clients with acute or chronic health care problems.
NSG 67	Describe community resources available to assist clients and families in dealing with acute or chronic health care problems after discharge from the health care agency.
NSG 68	Formulate a nursing diagnosis according to NANDA criteria based on information gathered from a variety of sources related to the client's biopsychosocial aspects.
NSG 68	Utilize nursing knowledge and assessment skills to recognize related cues and define real and potential nursing diagnoses for adult, geriatric and disabled clients.
NSG 68	Utilize nursing knowledge including human sexuality, pharmacology, nutrition, and cultural diversity in the nursing process to plan and prioritize care for adults and elderly/disabled based upon the client's nursing diagnosis, developmental level, and ability to adapt to his/her environment.
NSG 68	Provide individualized nursing case based upon the nursing diagnosis, health status, developmental level, and ability to adapt to the environment according to standards of practice, policy, and in collaboration with other appropriate health care professionals.
NSG 68	Evaluate care based upon outcome criteria and implements appropriate modifications of nursing care based upon ongoing assessment of the client, family, or group.
NSG 68	Demonstrate the ability to communicate verbally, non-verbally, and in writing with clients, families, groups, agencies, health providers to provide care supportive of maintaining wellness, promoting adaptation, and/or providing care or services to the elderly and/or disabled.
NSG 68	Manage individualized care for a group of clients utilizing available resources appropriately and supervising care providers according to agency policy and legal requirements.
NSG 68	Initiate and participate in the referral and utilization of community agencies and resources to assist clients, families, and groups.
NSG 68	Develop, implement, and evaluate formal and informal teaching of clients, families, groups, and care providers to provide prevention, support, and promotion of adaptation of elderly/disabled.
NSG 68	Provide care within legal requirements and ethical guidelines consistent with professional standards of registered nursing practice consulting with other health professionals and advocating for clients when appropriate.
NSG 69	Apply the nursing process to caring for older adults, families, and groups in community settings.
NSG 69	Identify and discuss methods to successfully provide culturally appropriate care in community settings.
NSG 69	Discuss the role of the nurse in a variety of community practice settings including hospice.
NSG 69	Compare and contrast nursing roles in case management and continuity of care in community settings to promote client adaptation.
NSG 69	Discuss aspects of respectful nursing care of the patient who is close to death.
NSG 69	Describe basic statistics related to aging and aging in America.
NSG 69	Compare and contrast theories of aging, both biological and psychosocial.
NSG 69	Employ the nursing process to describe common geriatric conditions.
NSG 69	Utilize principles of healthy aging to promote adaptation in older adults.
NSG 69	Discuss selected issues related to older clients: depression, dementia, sexuality, and elder neglect and abuse.
NSG 69	Create a teaching plan for the individual client, family, or community.
NSG 70	Identify and analyze the steps of the nursing process through clinical case studies in maternity, pediatric and acute medical-surgical nursing.
NSG 70	Demonstrate physical assessment techniques for the medical surgical, pediatric and maternity client.
NSG 70	Analyze arterial blood gas results for the medical surgical client.
NSG 70	Describe types of intravenous (IV) fluids, and how they are used with various disease processes.
NSG 70	Discuss treatment modalities for the client with Type I and Type II diabetes.
NSG 70	Demonstrate nursing care measures during a pediatric emergency.
NSG 70	Describe the steps of developmental assessment of children.
NSG 70	Analyze fetal heart monitor tracings, and describe the associated nursing interventions required.
NSG 70	Compare and contrast nursing care of the low risk and high risk labor patient.
NSG 70	Demonstrate administration techniques for Pitocin and Magnesium Sulfate infusions.
NSG 71	Analyze the roles of the nurse as a care provider, advocate, and manager in the rehabilitation/supportive health care and community setting using a case study approach.
NSG 71	Demonstrate advanced physical assessments of the geriatric client, clients with acute and chronic illnesses and in the community/home care setting.
NSG 71	Identify and describe community resources appropriate for assisting the elderly/disabled in the community.
NSG 71	Apply the nursing process and nursing knowledge to selected case studies.
NSG 74	Describe concepts of the integrated roles of leading, managing, and following within the nursing staff role.
NSG 74	Utilize knowledge of legal issues, ethical principles, and organizational structure in effective patient advocacy.
NSG 74	Apply effective communication, conflict resultion, change managment, and leadership skills to promote collaborative interdisciplinary patient centered care.
NSG 74	Identify nursing interventions necessary to maintain a safe environment for patients and staff.
NSG 74	Demonstrate proficiency in personal professional career management.
NSG 74	Describe the scope of practice for the registered nurse in California.
NSG 77	Formulate nursing diagnoses based on North American Nursing Diagnosis Association (NANDA) for clients with high risk, complex health care problems in order to assist clients in maintaining and promoting health adaptation.
NSG 77	Describe the pathophysiology, medical diagnosis, and treatment including pharmacology and nutritional aspects of adult clients with high risk, complex, and critical health care problems.
NSG 77	Formulate and prioritize individualized plans of care for clients with high risk, complex, and critical health care problems based on the nursing diagnosis.
NSG 77	Describe advanced nursing techniques used in the care of clients with high risk, complex, and critical health problems.
NSG 77	Identify methods of prevention and early detection used to obtain and maintain health in client at risk for development of high risk, complex, and critical health care problems.
NSG 77	Evaluate the effectiveness of nursing interventions and the need for change in the care plan.
NSG 77	Describe nursing strategies and interventions to assist clients and families in adapting to high risk, complex, critical, and terminal health care problems.
NSG 77	Prioritize nursing care based on acuity of client's nursing diagnoses related to adaptation and health.
NSG 77	Describe the professional role of the nurse including legal and ethical parameters and client advocacy related to care of clients with high risk, complex, and critical health care problems.
NSG 77	Develop formal and informal teaching plans for clients staff and families in order to provide optimum care for clients with high risk, complex, and critical health care problems.
NSG 77	Identify community resources available to assist clients and families in dealing with geriatric or chronic health care problems after discharge from the health care agency.
NSG 78	Formulate nursing diagnoses based on information gathered from a variety of sources.
NSG 78	Assess and evaluate in the clinical situation the combinations of signs, symptoms, diagnostic data, and/or disturbed communication patterns that signal possible existence of multiple, unstable and/or critical health care problems or psychopathology.
NSG 78	Formulate, plan and prioritize individualized care for clients based on nursing diagnoses.
NSG 78	Initiate and maintain care plans utilizing advanced nursing techniques to carry out nursing measures and delegated medical techniques.
NSG 78	Evaluate effectiveness of nursing interventions and short-term goals to apply appropriate modifications, based on assessment data, predetermined outcome criteria and ongoing client responses to the care delivered by the nurse.
NSG 78	Maintain accurate, effective, and therapeutic written, verbal, and nonverbal communications with clients, families, and members of the healthcare team, seeking guidance when appropriate.
NSG 78	Manage individualized care of clients utilizing theoretical principles of supervision and management.
NSG 78	Participate in collaboration and referral to facilitate client's return to the community.
NSG 78	Utilize the nursing process to implement and evaluate formal and informal teaching for clients, families, and communities in order to provide optimal nursing care to clients.
NSG 78	Provide care within legal and ethical parameters consistent with professional standards of registered nursing practice consulting with other health care professionals and advocating for clients when appropriate.
NSG 79	Compare and contrast a DSM-IV-TR medical diagnosis with a nursing diagnosis.
NSG 79	Relate psychiatric symptoms and neurophysiologic mechanisms of actions associated with common psychotropic medications.
NSG 79	Compare and contrast various types of conventional and alternative therapies.
NSG 79	Explain the importance of culturally relevant care in psychiatric mental health nursing practice.
NSG 79	Compare the different approaches the nurse would consider when performing a mental health assessment of a child, adolescent, or an older adult.
NSG 79	Identify nursing diagnoses and interventions as they relate to clients with psychiatric disorders, taking into consideration developmental level, nutritional status, cultural diversity and sexuality.
NSG 79	Explore qualities that foster a therapeutic nurse-patient relationship and qualities that contribute to a non-therapeutic nursing interactive process.
NSG 79	Examine influences on the future of community psychiatric mental health nursing.
NSG 79	Identify the therapeutic factors that operate in all groups, as well as the various roles that members assume within a group.
NSG 79	Develop awareness of the balance between the patient's rights and the rights of society.
NSG 81	Identify the steps of the nursing process through clinical case studies in mental health, management and acute medical surgical.
NSG 81	Demonstrate advanced physical assessments of the acute medical surgical client through the life span.
NSG 81	Analyze and discuss case studies of clients with complex health care problems and mental health diagnoses, and management situations.
NSG 81	Apply concepts of the nursing process and nursing knowledge to selected case studies.
NSG 81	Demonstrate qualities that foster therapeutic nurse-patient relationships and qualities that contribute to a nontherapeutic nursing interactive process.
NSG 81	Identify the role of the nurse in crisis intervention.
NSG 81	Discuss various modalities relevant to treatment of psychiatric disorders.
NSG 81	Formulate nursing diagnoses and outcomes of care for clients with eating disorders.
NSG 81	Describe interventions for behaviors associated with eating disorders.
NSG 97	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
NSG 97	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
NSG 97	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
NSG 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
NSG 99	Describe the importance of on-the-job responsibilities.
NSG 99	Identify the attitudes and knowledge elements necessary for success.
NSG 200	provide safe and competent personal care of patients in long-term care settings.
NSG 200	apply measures that allow for safety, cleanliness, and infection control.
NSG 200	discuss factors which influence the quality of life for the disabled and elderly.
NSG 200	respond appropriately to individuals using therapeutic communication and occurrences associated with long-term care.
NSG 200	describe common long-term diseases/conditions, related nursing care, and rehabilitation techniques.
NSG 200	discuss the role of the nursing assistant, and the moral and legal aspects of providing care, and the rights of patients.
NSG 200	describe the basic principles of nutrition, and diets.
NSG 200	demonstrate correct mathematical calculations related to CNA nursing care.
NSG 200	prepare complete and correct documentation of the care delivered to the client.
NSG 201	Provide safe and competent personal care of patients and nursing procedures in long-term care consistent with the role of the Nursing Assistant.
NSG 201	Apply measures for safety, cleanliness, and infection control in the long-term setting.
NSG 201	Respond appropriately to individuals and occurrences associated with long-term care settings.
NSG 201	Provide emotional support, physical care, nutrition, and rehabilitation to clients.
NSG 201	Apply knowledge of common diseases/conditions associated with long-term care clients and the CNA level of care needed for these clients.
NSG 201	Utilize knowledge of client's rights and moral and ethical aspects of the CNA role in the delivery of care.
NSG 201	Apply basic math formulas in the clinical setting.
NSG 201	Document all of the care provided to clients in a complete and professional manner.
NSG 202	Describe the limitations of the acute care nurse assistant with respect to the Scope of Practice guidelines.
NSG 202	Practice effective communication and documentation skills in the acute care setting.
NSG 202	Describe knowledge and understanding of a safe and secure environment for patients in the acute care setting. This includes ensuring the patient's room is free of hazards that might impede mobility and safety, as well as the provision of physical comfort.
NSG 202	Demonstrate and practice safe and effective care of the surgical patient.
NSG 202	Collaborate with nursing staff to formulate an appropriate plan of care for the patient with disorder of the major body systems: gastrointestinal, renal, reproductive, endocrine, cardiovascular, and respiratory.
NSG 202	Identify and follow proper procedures for providing appropriate care for the orthopedic, oncology, pediatric and/or dying patient.
NSG 205	Describe the philosophy of home health and the role of the home health aide.
NSG 205	Apply appropriate measures for maintaining safety and cleanliness in the home.
NSG 205	Apply interventions to meet medical and social needs of home-bound clients, including therapeutic communication with clients, family, and other health personnel.
NSG 205	Perform personal care and basic nursing procedures for clients in the home at the CNA/HHA level.
NSG 205	Apply guidelines for food selection, storage, planning and preparation including basic principles of nutrition.
NSG 205	Document care provided to clients in home care in a professional and complete manner.
NSG 205	Describe common long-term diseases/conditions, related nursing care, and rehabilitation techniques in the home care setting.
NSG 205	Discuss factors which influence the quality of life for the disabled and elderly.
OLS 323	Recognize their individual area of vocational and academic strengths.
OLS 323	Identify their vocational and/or academic goals to attain employment.
OLS 323	Identify their career path of interest.
OLS 323	Contribute to the development of his/her own student vocational contract.
OLS 324	Identify personal strengths and areas for growth.
OLS 324	Demonstrate professional conduct aligned with workplace culture.
OLS 324	Recognize common safety hazards and effectively communicate them to supervisors.
OLS 324	Effectively communicate with coworkers and supervisors.
OLS 324	Demonstrate problem-solving skills.
OLS 325	Comprehend text and/or illustrations of occupation-specific materials.
OLS 325	Use a more advanced level of vocabulary compared to when they entered the class.
OLS 325	Apply strategies for organizing written communication.
OLS 325	Write an effective cover letter and resume.
OLS 326	Read a thermometer accurately for specific purposes such as food preparation or greenhouse operations.
OLS 326	Accurately measure food items.
OLS 326	Calculate decimal equations correctly.
OLS 326	Compute taxes on a purchase.
OLS 326	Estimate cubic yards of cement for a given floor space.
OLS 327	Research online data bases for career opportunities in specific occupations such as carpentry, customer service, food service, greenhouse operations, hospitality, irrigation, retail sales, small engine repair, and warehousing.
OLS 327	Utilize labor market and job-seeking resources to identify career opportunities.
OLS 327	Select an occupation that aligns with his /her career plan and personal goals.
OLS 327	Design a plan for obtaining the chosen career.
OLS 327	Fill out a job application.
OLS 328	Demonstrate three common memorization strategies.
OLS 328	Construct a time management plan.
OLS 328	Arrange tasks by priority and efficiency for successful completion.
OLS 328	Apply job search and attainment strategies.
OLS 328	Demonstrate successful interview skills.
OLS 329	Identify essential tasks in a specific occupation.
OLS 329	Demonstrate ability to perform occupation specific skills.
OLS 329	Work in a chosen occupation independently and successfully.
OLS 330	Communicate with coworkers and supervisors effectively.
OLS 330	Make responsible decisions and identify circles of support in the workplace.
OLS 330	Successfully perform the required tasks of a specific trade.
OLS 330	Identify employer expectations.
PHIL 2	Analyze and evaluate philosophical viewpoints
PHIL 2	Appraise and assess the successes of philosophy vis-à-vis the other disciplines
PHIL 2	Compare and contrast the aims and methods of a wide spectrum of philosophers
PHIL 2	Discuss and explain some representative philosophical problems and the major alternative ways in which these problems can be resolved
PHIL 2	Formulate, construct and articulate their own position on a number of philosophical problems in light of what great philosophers have written
PHIL 5	Explain and articulate the major environmental ethical theories
PHIL 5	Summarize and critique arguments for and against various theories
PHIL 5	Develop and formulate personal outlook by synthesizing various perspectives
PHIL 5	Identify the major problems in environmental ethics and explore solutions
PHIL 5	Relate environmental ethics to other fields such as ecology, sociology and the development of new technologies
PHIL 5	Apply the theories to resolve contemporary environmental issues
PHIL 6	Evaluate, analyze and criticize arguments.
PHIL 6	Organize beliefs and ideas in an orderly manner.
PHIL 6	Distinguish and evaluate deductive and inductive arguments.
PHIL 6	Identify and label various informal fallacies.
PHIL 8	Analyze an argument in terms of traditional logic (definitions, assumptions, premises and conclusion, deduction and induction, and formal and informal fallacies).
PHIL 8	Identify the difference between subjective and objective claims; belief and knowledge.
PHIL 8	Apply appropriate standards to the evaluation of judgments of value.
PHIL 8	Evaluate assumptions, evidence, testimony, and statistics as they are used in argumentative writing.
PHIL 8	Write an essay that demonstrates the use of generally accepted standards of good argumentation in the identification and use of sources, evidence, and reasons.
PHIL 8	Articulate viewpoints found in diverse cultural, political, gender, scientific, philosophical, and religious contexts.
PHIL 16	Identify significant formative events in the history and development of Judaism, Christianity, and Islam.
PHIL 16	Identify and explain important concepts, beliefs, and practices of Judaism, Christianity, and Islam.
PHIL 16	Explain the importance of religious figures such as Abraham, Moses, Jesus, Paul, and Muhammad.
PHIL 16	Explain the relationships between specific cultures and religious traditions.
PHIL 18	Recognize and distinguish between various world views of the major Eastern religions.
PHIL 18	Analyze and evaluate complex elements of religious phenomena.
PHIL 18	Compare, appraise and evaluate the interrelationships between particular cultures and religious expressions.
PHIL 18	Assess and value diversity of Eastern religions.
PHIL 18	Analyze and explain how ideas and practice from various Eastern religions address important questions in life, and assess their applicability to the human condition.
PHIL 58	Define and recall the Constitutional principles in teaching about religions in public schools in the United States.
PHIL 58	Identify and summarize key philosophical terms in the analysis of world views.
PHIL 58	Recognize, describe and distinguish between the major religious traditions of the world with special emphasis on their expression in the United States.
PHIL 58	Assess and evaluate specific moral and legal controversies arising from the teaching of religions in the public schools in the United States.
PHIL 95	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
PHIL 95	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
PHIL 95	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
PHO 1	Describe the significant people and events in the history of photography.
PHO 1	Analyze how technological advances in capturing, manipulating and distributing images have influenced the art of photography.
PHO 1	Recognize the various uses that have been considered appropriate for photography.
PHO 1	Analyze the relationship between photography and contemporary events in the United States and the world.
PHO 2	Safely handle and maintain photographic equipment and materials.
PHO 2	Apply the elements and principles of design in finished photographs.
PHO 2	Create a portfolio of work demonstrating formal, conceptual, and technical development.
PHO 2	Produce photographs skillfully utilizing photographic tools, materials, and processes, including camera controls, image exposure, image processing, printing, and presentation.
PHO 2	Examine and describe historical and contemporary trends, language, aesthetics and emerging media in photography.
PHO 2	Analyze and describe the role of photography in contemporary culture and media.
PHO 2	Evaluate and critique photographic images utilizing relevant terminology and concepts.
PHO 4	Determine color corrections needed for a particular image.
PHO 4	Use Photoshop to make proper color corrections of digital negatives.
PHO 4	Produce a properly exposed and color corrected print in a variety of sizes.
PHO 4	Describe the psychological and aesthetic implications of color in photography.
PHO 4	Use proper digital workflow principles to create a quality digital print.
PHO 4	Apply the principles of color temperature/color balance to produce a quality color print.
PHO 6	Properly expose and develop film by using the Zone System.
PHO 6	Use a spot meter for exposure control.
PHO 6	Conduct a film speed test/sensor speed test.
PHO 6	Use a densitometer to analyze negatives.
PHO 6	Use a medium and/or large format camera in conjunction with a spot meter.
PHO 6	Load and process 120mm film and/or 4x5 sheet film.
PHO 6	Mat prints to meet archival standards using selenium toning.
PHO 6	Describe specific artistic goals and how the content of photographs expresses goals.
PHO 6	Describe and interpret the work of other photographers.
PHO 7	Apply basic photography skills to compose images for stock photography.
PHO 7	Use computer software to edit and enhance a stock photography project.
PHO 7	Select a portfolio of images to be submitted to a stock photography company.
PHO 7	Create photographs for a portfolio and prepare them for presentation.
PHO 7	Upload images to selected stock photography sites.
PHO 7	Describe the basic legal rights and responsibilities of stock photographers.
PHO 8	Demonstrate the safe use of photographic equipment in the studio and on location.
PHO 8	Produce photographic images for a variety of applications including industrial, medical, product display, architectural, portrait, food and fashion modeling.
PHO 8	Use computer software to edit and enhance photographic images for a variety of media including magazines, newspapers, brochures, television, and the internet.
PHO 8	Write a client proposal for a photography project including photography services, location details, lighting demands, equipment requirements and personnel needs.
PHO 8	Design a production storyboard for a photographic story/essay.
PHO 8	Produce a selection of photographic images for a professional resume.
PHO 11	Use the photography darkroom equipment and chemicals in a safe manner according to standard rules and regulations.
PHO 11	Describe the history, contemporary uses, theories and aesthetics of non-silver photographic technologies.
PHO 11	Produce photographic prints using Cyanotype, Van Dyke, and Gum Bichromate processes
PHO 11	Mount and frame alternative photographic work using accepted museum quality standards.
PHO 14	Develop a hand bound book using the basic principles of design and publishing.
PHO 14	Plan, develop, and publish a portfolio of photographic work.
PHO 14	Explain the importance of theme, narrative, conceptual overview and aesthetic consistency in the portfolio development process.
PHO 14	Identify and perform the proper color adjustments, scale, and paper quality for a photographic project.
PHO 15	Configure Lightroom to accomplish specific editing tasks
PHO 15	Use proper workflow strategies in Lightroom
PHO 15	Manage digital assets
PHO 15	Import digital images for editing
PHO 15	Properly use the Library, Develop and Output modules
PHO 15	Integrate Lightroom with other image editing software
PHO 15	Safely handle and maintain digital imaging hardware and materials
PHO 15	Use Lightroom to properly prepare professional quality images for printing and/or digital distribution
PHO 20	name and appropriately use the basic tools in the Photoshop menu to manipulate digital images.
PHO 20	explain and properly apply layering techniques to photographs.
PHO 20	select and apply proper enhancement processes and procedures to photographs to create professional quality images.
PHO 20	use proper Photoshop tools to prepare photographic images for print and web distribution.
PHO 95	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
PHO 95	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
PHO 95	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
PHO 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
PHO 99	Describe the importance of on-the-job responsibilities.
PHO 99	Identify the attitudes and knowledge elements necessary for success.
PHYS 10	demonstrate an understanding of concepts of thermodynamics: Laws of thermodynamics, heat transfer.
PHYS 10	demonstrate an understanding in concepts of wave theory: Vibrations and waves, sound, light.
PHYS 10	apply the laws of physics to new situations.
PHYS 10	demonstrate an understanding of classical mechanics concepts: Newton's laws of motion, conservation of energy, conservation of linear momentum.
PHYS 11	understand the basic laws of physics through experimentation.
PHYS 11	perform scientific investigation and simple report writing.
PHYS 11	recognize and describe the basic laws of physics found in the physical environment and the technological world in which they must function.
